"","Commodity.Name","City.Name","Type","package","package_size","package_size2","Variety","Sub.Variety","Date","Low.Price","High.Price","Mostly.Low","Mostly.High","Origin","Origin.District","Item.Size","Color"
"1403","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,20,20,20,20,"OHIO","",1,"WHITE"
"1404","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,15,18,15,18,"OHIO","",1,""
"1405","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,20,20,20,20,"OHIO","",1,"WHITE"
"1406","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,18,18,18,18,"OHIO","",1,""
"1407","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,20,20,20,20,"OHIO","",1,"WHITE"
"1408","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,15,18,15,18,"OHIO","",1,""
"1409","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,18,20,18,20,"OHIO","",1,"WHITE"
"1410","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,18,20,18,20,"OHIO","",1,"WHITE"
"1411","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,15,18,15,18,"OHIO","",1,""
"1412","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,15,16,15,16,"OHIO","",1,""
"1413","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,18,18,18,18,"OHIO","",1,"WHITE"
"1414","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-11-05,15,16,15,16,"OHIO","",1,""
"1415","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-11-05,18,18,18,18,"OHIO","",1,"WHITE"
"1416","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","",2016-10-08,18,18,18,18,"NEW YORK","WESTERN SECTION",2,""
"1417","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","",2016-10-08,18,18,18,18,"NEW YORK","WESTERN SECTION",1,""
"1418","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-09,24,24,24,24,"OHIO","",1,"WHITE"
"1419","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-09,18,18,18,18,"OHIO","",1,""
"1420","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-16,16,20,18,18,"OHIO","",1,""
"1421","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-16,24,24,24,24,"OHIO","",1,"WHITE"
"1422","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-23,16,18,18,18,"OHIO","",1,""
"1423","PUMPKINS","NEW YORK",NA,22,"lb","cartons","MINIATURE","",2017-09-30,16,18,18,18,"OHIO","",1,""
"1424","PUMPKINS","NEW YORK",NA,40,"lb","cartons","MINIATURE","",2017-09-09,32,32,32,32,"OHIO","",1,""
"1425","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","ROUND TYPE",2016-10-08,18,18,18,18,"NEW YORK","WESTERN SECTION",2,""
"1426","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","ROUND TYPE",2016-10-08,18,18,18,18,"NEW YORK","WESTERN SECTION",1,""
"1427","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","ROUND TYPE",2016-10-15,18,18,18,18,"NEW YORK","WESTERN SECTION",2,""
"1428","PUMPKINS","NEW YORK",NA,50,"lb","cartons","MINIATURE","ROUND TYPE",2016-10-15,18,18,18,18,"NEW YORK","WESTERN SECTION",1,""
"1429","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","HOWDEN TYPE","",2017-09-16,140,150,140,150,"PENNSYLVANIA",NA,4,NA
"1430","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-09-24,150,150,150,150,"NEW YORK",NA,3,NA
"1431","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-09-24,150,150,150,150,"NEW YORK",NA,2,NA
"1432","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-09-24,150,160,150,160,"PENNSYLVANIA",NA,4,NA
"1433","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-01,140,140,140,140,"NEW JERSEY",NA,3,NA
"1434","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-01,140,140,140,140,"PENNSYLVANIA",NA,3,NA
"1435","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-01,120,120,120,120,"PENNSYLVANIA",NA,2,NA
"1436","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-08,140,155,140,155,"NEW JERSEY",NA,2,NA
"1437","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-08,120,120,120,120,"NEW JERSEY",NA,1,NA
"1438","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-15,120,125,120,125,"PENNSYLVANIA",NA,4,NA
"1439","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-15,100,125,100,125,"PENNSYLVANIA",NA,2,NA
"1440","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-22,130,140,130,140,"NEW JERSEY",NA,3,NA
"1441","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-22,120,120,120,120,"PENNSYLVANIA",NA,4,NA
"1442","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-22,130,140,130,140,"PENNSYLVANIA",NA,3,NA
"1443","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-22,100,120,100,120,"PENNSYLVANIA",NA,2,NA
"1444","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-29,130,140,130,140,"NEW JERSEY",NA,3,NA
"1445","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-29,120,120,120,120,"PENNSYLVANIA",NA,4,NA
"1446","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-29,130,140,130,140,"PENNSYLVANIA",NA,3,NA
"1447","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2016-10-29,100,120,120,120,"PENNSYLVANIA",NA,2,NA
"1448","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-16,120,120,120,120,"PENNSYLVANIA",NA,4,NA
"1449","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-16,120,150,120,150,"PENNSYLVANIA",NA,2,NA
"1450","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-23,140,140,140,140,"DELAWARE",NA,4,NA
"1451","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-23,150,150,150,150,"DELAWARE",NA,2,NA
"1452","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-23,120,150,120,150,"NEW YORK",NA,4,NA
"1453","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-23,140,150,140,150,"PENNSYLVANIA",NA,5,NA
"1454","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-23,140,150,140,150,"PENNSYLVANIA",NA,4,NA
"1455","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-30,140,140,140,140,"DELAWARE",NA,4,NA
"1456","PUMPKINS","PHILADELPHIA",NA,36,"inch","bins","HOWDEN TYPE","",2017-09-30,140,140,140,140,"DELAWARE",NA,2,NA
"1457","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2016-10-15,12,14,12,14,"OHIO",NA,2,NA
"1458","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2016-10-22,12,12,12,12,"OHIO",NA,2,NA
"1459","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2016-10-29,12,12,12,12,"OHIO",NA,2,NA
"1460","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2017-08-26,18,20,18,20,"MICHIGAN",NA,2,NA
"1461","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2017-09-16,18,18,18,18,"OHIO",NA,2,NA
"1462","PUMPKINS","PHILADELPHIA",NA,50,"lb","cartons","PIE TYPE","",2017-09-23,18,22,18,22,"OHIO",NA,2,NA
"1463","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-01,250,250,250,250,"PENNSYLVANIA",NA,2,NA
"1464","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,140,140,140,140,"PENNSYLVANIA",NA,2,NA
"1465","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,140,150,140,150,"PENNSYLVANIA",NA,2,NA
"1466","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,75,100,75,100,"PENNSYLVANIA",NA,1,NA
"1467","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,140,150,140,150,"PENNSYLVANIA",NA,2,NA
"1468","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,75,100,75,100,"PENNSYLVANIA",NA,1,NA
"1469","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2017-09-23,180,180,180,180,"DELAWARE",NA,2,NA
"1470","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2017-09-23,140,140,140,140,"DELAWARE",NA,1,NA
"1471","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2017-09-23,180,180,180,180,"NEW YORK",NA,2,NA
"1472","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","PIE TYPE","",2017-09-30,140,140,140,140,"DELAWARE",NA,1,NA
"1473","PUMPKINS","PHILADELPHIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-08,210,210,210,210,"NEW JERSEY",NA,2,NA
"1474","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,17,18,17,18,"OHIO",NA,3.0609756097561,NA
"1475","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,18,18,18,18,"NEW JERSEY",NA,3.0609756097561,NA
"1476","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,17,18,17,18,"OHIO",NA,3.0609756097561,NA
"1477","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,15,15,15,15,"OHIO",NA,3.0609756097561,NA
"1478","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,15,18,15,18,"OHIO",NA,3.0609756097561,NA
"1479","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,16,18,16,18,"OHIO",NA,3.0609756097561,NA
"1480","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,16,18,16,18,"OHIO",NA,3.0609756097561,NA
"1481","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-11-05,16,18,16,18,"OHIO",NA,3.0609756097561,NA
"1482","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-08-26,18,20,18,20,"MICHIGAN",NA,3.0609756097561,NA
"1483","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-16,16,16,16,16,"OHIO",NA,3.0609756097561,NA
"1484","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-23,15,16,15,16,"OHIO",NA,3.0609756097561,NA
"1485","PUMPKINS","PHILADELPHIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-30,15,18,15,18,"OHIO",NA,3.0609756097561,NA
"1486","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-09-24,155,155,155,155,"CALIFORNIA",NA,3.0609756097561,""
"1487","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-01,155,155,155,155,"CALIFORNIA",NA,3.0609756097561,""
"1488","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-01,155,155,155,155,"CALIFORNIA",NA,4,""
"1489","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-01,135,135,135,135,"CALIFORNIA",NA,1,""
"1490","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-08,135,150,135,150,"CALIFORNIA",NA,4,""
"1491","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-08,135,135,135,135,"CALIFORNIA",NA,1,""
"1492","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-15,120,150,120,150,"CALIFORNIA",NA,4,""
"1493","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-15,120,150,120,150,"CALIFORNIA",NA,2,""
"1494","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-15,120,145,120,145,"CALIFORNIA",NA,1,""
"1495","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-22,120,145,120,145,"CALIFORNIA",NA,4,""
"1496","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-22,120,150,120,150,"CALIFORNIA",NA,2,""
"1497","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-22,120,145,120,145,"CALIFORNIA",NA,1,""
"1498","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-29,120,145,120,145,"CALIFORNIA",NA,4,""
"1499","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-29,110,150,110,150,"CALIFORNIA",NA,2,""
"1500","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-10-29,100,145,100,145,"CALIFORNIA",NA,1,""
"1501","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-11-05,120,120,120,120,"CALIFORNIA",NA,4,""
"1502","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-11-05,110,120,110,120,"CALIFORNIA",NA,2,""
"1503","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-11-05,100,120,100,120,"CALIFORNIA",NA,1,""
"1504","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-11-12,120,120,120,120,"CALIFORNIA",NA,4,""
"1505","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","HOWDEN TYPE","",2016-11-12,110,120,110,120,"CALIFORNIA",NA,2,""
"1506","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","HOWDEN TYPE","",2016-10-22,440,440,440,440,"CALIFORNIA",NA,4,""
"1507","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-08,135,150,135,150,"CALIFORNIA",NA,6,""
"1508","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-08,135,150,135,150,"CALIFORNIA",NA,2,""
"1509","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-08,135,150,135,150,"CALIFORNIA",NA,1,""
"1510","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-15,135,150,135,150,"CALIFORNIA",NA,6,""
"1511","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-15,135,150,135,150,"CALIFORNIA",NA,2,""
"1512","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2016-10-15,135,150,135,150,"CALIFORNIA",NA,1,""
"1513","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-09,140,140,140,140,"CALIFORNIA",NA,5,""
"1514","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-16,140,175,140,175,"CALIFORNIA",NA,5,""
"1515","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-23,175,175,175,175,"CALIFORNIA",NA,5,""
"1516","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-23,120,120,120,120,"CALIFORNIA",NA,4,""
"1517","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-23,120,120,120,120,"CALIFORNIA",NA,2,""
"1518","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-23,120,120,120,120,"CALIFORNIA",NA,1,""
"1519","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-30,120,135,120,135,"CALIFORNIA",NA,4,""
"1520","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-30,120,135,120,135,"CALIFORNIA",NA,2,""
"1521","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-30,200,200,200,200,"CALIFORNIA",NA,2,"WHITE"
"1522","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","HOWDEN TYPE","",2017-09-30,120,120,120,120,"CALIFORNIA",NA,1,""
"1523","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","CINDERELLA","",2017-09-16,255,255,255,255,"CALIFORNIA",NA,3.0609756097561,""
"1524","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","CINDERELLA","",2017-09-23,185,255,185,255,"CALIFORNIA",NA,3.0609756097561,""
"1525","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","CINDERELLA","",2017-09-30,185,200,185,200,"CALIFORNIA",NA,3.0609756097561,""
"1526","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","FAIRYTALE","",2016-10-08,300,300,300,300,"CALIFORNIA",NA,3.0609756097561,""
"1527","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","FAIRYTALE","",2016-10-15,300,300,300,300,"CALIFORNIA",NA,3.0609756097561,""
"1528","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","FAIRYTALE","",2017-09-30,185,200,185,200,"CALIFORNIA",NA,3.0609756097561,""
"1529","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","PIE TYPE","",2016-10-15,350,350,350,350,"CALIFORNIA",NA,3.0609756097561,""
"1530","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","PIE TYPE","",2016-10-15,480,480,480,480,"WASHINGTON",NA,3.0609756097561,""
"1531","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","PIE TYPE","",2016-10-29,350,350,350,350,"WASHINGTON",NA,3.0609756097561,""
"1532","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","PIE TYPE","",2016-11-05,350,350,350,350,"WASHINGTON",NA,3.0609756097561,""
"1533","PUMPKINS","SAN FRANCISCO","Organic",24,"inch","bins","PIE TYPE","",2016-11-12,350,350,350,350,"CALIFORNIA",NA,3.0609756097561,""
"1534","PUMPKINS","SAN FRANCISCO","",35,"lb","cartons","PIE TYPE","",2016-09-24,30,32,30,32,"CALIFORNIA",NA,3.0609756097561,""
"1535","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-09-24,32,32,32,32,"CALIFORNIA",NA,3.0609756097561,""
"1536","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-01,31.5,32,31.5,32,"CALIFORNIA",NA,3.0609756097561,""
"1537","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-01,29,30,29,30,"WASHINGTON",NA,3.0609756097561,""
"1538","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-08,31.5,31.5,31.5,31.5,"CALIFORNIA",NA,3.0609756097561,""
"1539","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-08,29,29,29,29,"WASHINGTON",NA,3.0609756097561,""
"1540","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-15,28,31.5,28,31.5,"CALIFORNIA",NA,3.0609756097561,""
"1541","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-15,29,30,29,30,"WASHINGTON",NA,3.0609756097561,""
"1542","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-22,28,28,28,28,"CALIFORNIA",NA,3.0609756097561,""
"1543","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-22,30,30,30,30,"WASHINGTON",NA,3.0609756097561,""
"1544","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-29,28,28,28,28,"CALIFORNIA",NA,3.0609756097561,""
"1545","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-10-29,30,35,30,35,"WASHINGTON",NA,3.0609756097561,""
"1546","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-05,24.5,28,24.5,28,"CALIFORNIA",NA,3.0609756097561,""
"1547","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-05,35,35,35,35,"WASHINGTON",NA,3.0609756097561,""
"1548","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-12,24,24,24,24,"CALIFORNIA",NA,3.0609756097561,""
"1549","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-19,24,24.5,24,24.5,"CALIFORNIA",NA,3.0609756097561,""
"1550","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-19,30,30,30,30,"WASHINGTON",NA,3.0609756097561,""
"1551","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-11-26,24,24,24,24,"CALIFORNIA",NA,3.0609756097561,""
"1552","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-12-03,24,24,24,24,"CALIFORNIA",NA,3.0609756097561,""
"1553","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2016-12-10,24,24,24,24,"CALIFORNIA",NA,3.0609756097561,""
"1554","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-01-07,25,25,25,25,"CALIFORNIA",NA,3.0609756097561,""
"1555","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-01-14,25,25,25,25,"CALIFORNIA",NA,3.0609756097561,""
"1556","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-09-02,36,36,36,36,"CALIFORNIA",NA,3.0609756097561,""
"1557","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-09-09,36,36,36,36,"CALIFORNIA",NA,3.0609756097561,""
"1558","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-09-16,33,36,33,36,"CALIFORNIA",NA,3.0609756097561,""
"1559","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-09-23,32.75,36,32.75,36,"CALIFORNIA",NA,3.0609756097561,""
"1560","PUMPKINS","SAN FRANCISCO","Organic",35,"lb","cartons","PIE TYPE","",2017-09-30,32.75,33.5,32.75,33.5,"CALIFORNIA",NA,3.0609756097561,""
"1561","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","PIE TYPE","",2017-09-16,260,260,260,260,"CALIFORNIA",NA,1,""
"1562","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","PIE TYPE","",2017-09-23,260,260,260,260,"CALIFORNIA",NA,1,""
"1563","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","PIE TYPE","",2017-09-30,260,260,260,260,"CALIFORNIA",NA,1,""
"1564","PUMPKINS","SAN FRANCISCO","Organic",36,"inch","bins","PIE TYPE","",2017-09-23,440,440,440,440,"CALIFORNIA",NA,1,""
"1565","PUMPKINS","SAN FRANCISCO","Organic",36,"inch","bins","PIE TYPE","",2017-09-30,440,440,440,440,"CALIFORNIA",NA,1,""
"1566","PUMPKINS","SAN FRANCISCO","",50,"lb","cartons","PIE TYPE","",2016-10-01,32,33,32,33,"CALIFORNIA",NA,3.0609756097561,""
"1567","PUMPKINS","SAN FRANCISCO","",50,"lb","cartons","PIE TYPE","",2016-10-08,32,34,32,34,"CALIFORNIA",NA,3.0609756097561,""
"1568","PUMPKINS","SAN FRANCISCO","",50,"lb","cartons","PIE TYPE","",2016-10-15,30,34,30,34,"CALIFORNIA",NA,3.0609756097561,""
"1569","PUMPKINS","SAN FRANCISCO","",40,"lb","cartons","PIE TYPE","",2016-10-15,16,18,16,18,"CALIFORNIA",NA,3.0609756097561,""
"1570","PUMPKINS","SAN FRANCISCO","",40,"lb","cartons","PIE TYPE","",2016-10-22,16,18,16,18,"CALIFORNIA",NA,3.0609756097561,""
"1571","PUMPKINS","SAN FRANCISCO","",40,"lb","cartons","PIE TYPE","",2016-10-29,16,18,16,18,"CALIFORNIA",NA,3.0609756097561,""
"1572","PUMPKINS","SAN FRANCISCO","",40,"lb","cartons","PIE TYPE","",2016-11-05,16,18,16,18,"CALIFORNIA",NA,3.0609756097561,""
"1573","PUMPKINS","SAN FRANCISCO","",40,"lb","cartons","PIE TYPE","",2016-11-12,16,18,16,18,"CALIFORNIA",NA,3.0609756097561,""
"1574","PUMPKINS","SAN FRANCISCO","",36,"inch","bins","BLUE TYPE","",2017-09-30,200,200,200,200,"CALIFORNIA",NA,2,""
"1575","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","BIG MACK TYPE","",2016-10-15,140,140,140,140,"CALIFORNIA",NA,3.0609756097561,""
"1576","PUMPKINS","SAN FRANCISCO","",24,"inch","bins","BIG MACK TYPE","",2016-10-22,140,140,140,140,"CALIFORNIA",NA,3.0609756097561,""
